Zip,Median,Mean
83848,"49,833","60,058"
83849,"38,669","45,604"
83850,"36,760","41,989"
83851,"37,701","45,858"
83852,"38,937","58,328"
83854,"47,680","58,841"
83855,"44,010","51,255"
83856,"42,270","50,191"
83857,"44,010","51,255"
83858,"51,471","60,732"
83860,"50,568","65,089"
83861,"38,795","46,663"
83864,"40,782","56,440"
83866,"37,297","44,143"
83867,"38,669","45,604"
83868,"33,973","39,733"
83869,"51,301","57,029"
83870,"37,662","45,693"
83871,"54,825","62,570"
83872,"44,010","51,255"
83873,"38,491","45,268"
83874,"36,760","41,989"
83876,"60,949","77,318"
84001,"54,309","65,079"
84002,"54,286","65,046"
84003,"80,437","92,734"
84004,"107,923","145,145"
84005,"64,778","69,793"
84006,"64,464","68,451"
84007,"54,309","65,079"
84010,"72,075","88,999"
84013,"91,447","98,550"
84014,"78,624","94,175"
84015,"59,714","65,053"
84017,"59,084","73,554"
84018,"68,769","77,039"
84020,"72,510","87,021"
84021,"51,438","60,970"
84022,"51,348","56,009"
84023,"36,389","54,316"
84024,"58,917","63,006"
84025,"82,213","101,623"
84027,"50,853","60,132"
84028,"54,737","70,322"
84029,"61,233","67,003"
84031,"50,853","60,132"
84032,"36,503","40,882"
84033,"58,917","63,006"
84034,"51,763","57,038"
84035,"63,374","78,043"
84036,"50,349","55,750"
84037,"86,883","99,482"
84038,"54,737","70,322"
84039,"13,361","17,053"
84040,"77,979","92,035"
84041,"56,859","65,935"
84042,"78,394","100,630"
84043,"69,677","78,731"
84044,"56,289","61,672"
84045,"69,907","77,843"
84046,"36,389","54,316"
84047,"46,940","54,796"
84049,"82,699","102,595"
84050,"69,948","79,784"
84051,"54,309","65,079"
84052,"47,303","56,684"
84053,"51,192","61,343"
84054,"75,986","97,275"
84055,"70,021","70,458"
84056,"46,065","49,912"
84057,"51,835","62,614"
84058,"50,793","65,874"
84060,"66,421","110,198"
84061,"64,366","71,420"
84062,"73,547","85,822"
84063,"1,038","1,347"
84064,"54,737","70,322"
84065,"78,977","86,988"
84066,"46,276","51,565"
84067,"58,427","65,943"
84069,"66,019","74,485"
84070,"54,082","61,167"
84071,"66,019","74,485"
84072,"50,853","60,132"
84073,"54,309","65,079"
84074,"64,386","71,663"
84075,"77,614","83,139"
84078,"60,085","73,231"
84080,"66,019","74,485"
84081,"69,347","75,220"
84083,"51,457","56,256"
84084,"65,818","73,116"
84086,"54,737","70,322"
84087,"71,687","79,281"
84088,"64,314","73,476"
84092,"102,512","122,477"
84093,"97,715","121,264"
84094,"68,140","75,782"
84095,"92,127","102,939"
84096,"76,656","83,550"
84097,"64,886","79,195"
84098,"103,719","127,604"
84101,"31,311","43,764"
84102,"36,145","50,266"
84103,"66,798","88,966"
84104,"38,745","47,063"
84105,"62,068","73,110"
84106,"52,086","64,690"
84107,"47,252","57,604"
84108,"73,414","101,979"
84109,"76,856","90,860"
84111,"31,195","38,468"
84112,"19,294","42,350"
84113,"19,294","42,350"
84115,"34,615","40,434"
84116,"43,455","49,917"
84117,"58,247","85,596"
84118,"58,671","64,716"
84119,"44,653","50,157"
84120,"56,127","62,550"
84121,"73,156","94,359"
84123,"51,425","60,306"
84124,"75,640","96,031"
84128,"65,986","68,956"
84301,"54,786","65,488"
84302,"56,525","62,064"
84304,"53,222","61,015"
84305,"55,446","64,038"
84306,"54,368","62,725"
84307,"54,806","65,466"
84308,"55,446","64,038"
84309,"54,368","62,725"
84310,"82,798","92,524"
84311,"54,508","62,937"
84312,"54,471","62,882"
84313,"55,603","64,597"
84314,"54,377","62,787"
84315,"76,442","80,622"
84316,"55,603","64,597"
84317,"82,798","92,524"
84318,"68,938","79,365"
84319,"58,363","62,292"
84320,"52,541","60,548"
84321,"43,757","55,361"
84324,"55,705","69,912"
84325,"57,772","76,233"
84326,"61,826","72,239"
84327,"53,222","61,015"
84328,"65,173","71,535"
84329,"55,603","64,597"
84330,"55,603","64,597"
84331,"55,603","64,597"
84332,"59,917","78,769"
84333,"51,976","59,870"
84334,"54,368","62,725"
84335,"56,285","63,308"
84336,"55,603","64,597"
84337,"55,984","62,628"
84338,"53,791","61,788"
84339,"57,273","74,187"
84340,"55,387","69,740"
84341,"50,831","62,550"
84401,"44,162","51,166"
84403,"57,419","70,376"
84404,"54,093","60,256"
84405,"58,551","68,524"
84414,"72,918","83,434"
84501,"40,178","48,806"
84511,"41,944","48,021"
84512,"10,122","11,582"
84513,"45,605","54,153"
84515,"42,712","48,254"
84516,"50,598","53,727"
84518,"49,933","58,033"
84520,"42,629","51,074"
84521,"49,933","58,033"
84522,"50,951","53,697"
84523,"50,951","53,697"
84525,"50,596","53,462"
84526,"45,178","58,784"
84528,"49,777","57,893"
84529,"42,629","51,074"
84530,"43,024","57,002"
84531,"46,293","63,677"
84532,"40,875","48,043"
84533,"44,720","51,272"
84534,258,342
84535,"43,024","56,996"
84536,"45,541","70,545"
84537,"45,605","54,153"
84539,"42,629","51,074"
84540,"40,854","46,155"
84542,"54,727","59,035"
84601,"44,000","49,882"
84604,"46,907","65,712"
84606,"32,075","41,805"
84620,"43,407","52,002"
84621,"41,851","48,092"
84622,"41,851","48,092"
84623,"41,665","52,096"
84624,"44,001","57,039"
84626,"63,047","68,850"
84627,"32,069","44,668"
84628,"52,831","58,969"
84629,"51,855","65,735"
84630,"41,851","48,092"
84631,"47,340","53,762"
84632,"41,510","51,935"
84633,"57,500","63,049"
84634,"41,879","48,106"
84635,"43,175","58,428"
84636,"47,340","53,762"
84637,"47,340","53,762"
84638,"44,457","56,272"
84639,"52,279","58,319"
84640,"44,457","56,272"
84642,"47,650","51,063"
84643,"48,050","51,219"
84645,"52,279","58,319"
84646,"41,510","51,935"
84647,"48,481","59,204"
84648,"53,450","60,619"
84649,"44,457","56,272"
84651,"59,749","67,697"
84652,"43,329","51,947"
84653,"73,505","86,242"
84654,"43,329","51,947"
84655,"56,412","66,026"
84656,"47,455","53,868"
84657,"52,292","58,232"
84660,"62,866","68,066"
84662,"48,481","59,204"
84663,"57,269","67,902"
84664,"62,714","84,145"
84665,"48,144","51,266"
84667,"41,510","51,935"
84701,"48,728","57,959"
84710,"43,372","45,235"
84711,"52,292","58,232"
84712,"44,952","58,384"
84713,"31,636","42,983"
84714,"42,959","51,556"
84715,"49,414","57,978"
84716,"47,614","61,894"
84718,"47,345","60,836"
84719,"41,188","49,244"
84720,"42,796","52,369"
84721,"41,637","47,800"
84722,"47,952","60,163"
84723,"37,708","48,830"
84724,"43,356","52,386"
84725,"47,952","60,163"
84726,"47,614","61,894"
84728,"43,175","58,428"
84729,"43,372","45,235"
84730,"52,292","58,232"
84731,"43,073","53,045"
84732,"37,708","48,830"
84733,"48,455","57,751"
84734,"49,414","57,978"
84735,"41,962","49,086"
84736,"47,614","61,894"
84737,"53,268","63,324"
84738,"50,398","60,166"
84739,"43,356","52,386"
84740,"37,708","48,830"
84741,"43,615","64,086"
84742,"46,153","52,401"
84743,"37,708","48,830"
84744,"50,730","57,225"
84745,"44,802","48,522"
84746,"45,966","55,971"
84747,"49,414","57,978"
84749,"49,414","57,978"
84750,"37,708","48,830"
84751,"47,884","57,262"
84752,"47,885","57,270"
84753,"43,149","51,776"
84754,"43,221","52,475"
84755,"43,372","45,235"
84756,"43,068","51,744"
84757,"45,977","55,763"
84758,"43,372","45,235"
84759,"41,962","49,086"
84760,"41,188","49,244"
84761,"41,188","49,244"
84762,"43,332","45,344"
84763,"45,966","55,971"
84764,"47,614","61,894"
84765,"66,063","85,890"
84766,"43,356","52,386"
84767,"45,966","55,971"
84770,"45,542","56,581"
84772,"41,188","49,244"
84773,"49,414","57,978"
84774,"45,966","55,971"
84775,"49,376","58,060"
84776,"47,614","61,894"
84779,"45,847","55,212"
84780,"49,514","65,521"
84781,"47,952","60,163"
84782,"48,266","58,659"
84783,"48,456","57,751"
84784,"45,966","55,971"
84790,"52,322","67,017"
85003,"28,267","44,247"
85004,"28,008","43,729"
85006,"21,620","30,779"
85007,"33,192","46,339"
85008,"28,761","37,870"
85009,"26,901","35,772"
85012,"56,276","85,255"
85013,"45,862","63,927"
85014,"43,555","59,436"
85015,"35,960","46,325"
85016,"43,849","68,399"
85017,"31,956","38,214"
85018,"61,619","95,718"
85019,"35,101","40,880"
85020,"53,300","72,625"
85021,"44,596","59,872"
85022,"55,878","75,013"
85023,"51,116","68,409"
85024,"66,833","80,996"
85027,"53,559","61,962"
85028,"76,242","101,845"
85029,"44,852","54,406"
85031,"34,265","42,031"
85032,"51,731","62,497"
85033,"38,121","46,720"
85034,"14,595","24,862"
85035,"37,889","43,381"
85037,"52,514","59,188"
85040,"32,681","40,497"
85041,"48,400","58,806"
85042,"50,325","59,475"
85043,"50,523","56,136"
85044,"72,699","88,714"
85045,"115,862","145,275"
85048,"98,126","116,033"
85050,"77,981","99,488"
85051,"44,120","53,115"
85053,"53,057","62,674"
85054,"63,451","94,983"
85083,"98,156","106,346"
85085,"83,975","105,249"
85086,"87,537","104,887"
85087,"83,522","91,431"
85118,"61,668","84,893"
85119,"49,267","58,423"
85120,"38,285","47,537"
85121,"35,079","46,284"
85122,"46,183","56,249"
85123,"43,227","52,048"
85128,"39,487","51,096"
85131,"43,133","51,037"
85132,"45,063","50,809"
85135,"33,438","43,170"
85137,"40,947","52,866"
85138,"62,765","71,106"
85139,"56,815","62,762"
85140,"62,783","68,623"
85141,"44,135","54,500"
85142,"76,505","84,886"
85143,"62,926","70,168"
85145,"43,699","56,959"
85147,"26,789","35,117"
85172,"38,748","43,753"
85173,"37,269","46,239"
85192,"38,370","46,938"
85193,"40,778","50,478"
85194,"47,767","62,580"
85201,"40,225","50,710"
85202,"45,509","56,680"
85203,"54,171","65,640"
85204,"45,808","54,630"
85205,"52,491","63,864"
85206,"49,456","60,165"
85207,"74,388","90,617"
85208,"48,190","56,046"
85209,"58,669","67,234"
85210,"44,428","51,500"
85212,"72,658","82,148"
85213,"68,756","84,898"
85215,"65,120","80,025"
85224,"64,746","74,586"
85225,"57,304","67,372"
85226,"74,939","89,351"
85233,"77,779","89,689"
85234,"80,070","94,576"
85248,"76,887","93,398"
85249,"100,623","116,230"
85250,"65,018","84,092"
85251,"55,343","71,824"
85253,"124,687","206,111"
85254,"87,185","106,975"
85255,"120,666","171,535"
85256,"31,892","44,895"
85257,"49,327","58,485"
85258,"75,452","116,844"
85259,"107,864","151,151"
85260,"84,168","116,662"
85262,"93,923","143,604"
85263,"9,933","16,335"
85264,"29,232","48,033"
85266,"104,076","130,845"
85268,"84,104","109,704"
85281,"36,350","48,089"
85282,"52,018","61,313"
85283,"53,997","65,490"
85284,"117,190","139,290"
85286,"90,420","101,966"
85295,"90,611","104,128"
85296,"83,742","95,701"
85297,"82,132","91,087"
85298,"88,826","99,610"
85301,"33,510","41,190"
85302,"46,827","56,682"
85303,"51,462","61,412"
85304,"65,895","74,101"
85305,"65,771","75,800"
85306,"55,879","66,755"
85307,"49,859","60,796"
85308,"75,335","87,127"
85309,"40,601","43,641"
85310,"92,927","105,828"
85320,"46,963","59,688"
85321,"28,419","37,399"
85322,"57,960","67,185"
85323,"51,612","57,646"
85324,"34,066","44,137"
85325,"31,365","41,531"
85326,"53,190","66,610"
85328,"32,143","40,478"
85331,"95,488","119,386"
85332,"34,404","61,561"
85333,"32,977","38,629"
85334,"32,143","40,478"
85335,"49,537","54,394"
85336,"24,775","40,285"
85337,"27,044","37,540"
85338,"76,822","85,473"
85339,"71,757","81,148"
85340,"74,611","89,605"
85341,"30,563","40,863"
85342,"54,338","61,224"
85343,"58,995","66,441"
85344,"34,807","42,881"
85345,"49,216","57,477"
85346,"34,806","49,221"
85347,"41,624","52,998"
85348,"30,061","38,404"
85349,"26,936","33,101"
85350,"35,228","45,170"
85351,"34,757","42,927"
85352,"45,000","58,623"
85353,"54,869","59,303"
85354,"56,020","69,001"
85355,"78,852","92,882"
85356,"39,469","49,463"
85357,"28,017","33,502"
85360,"38,861","56,627"
85361,"52,077","58,986"
85362,"34,861","66,523"
85363,"41,982","47,653"
85364,"42,195","51,349"
85365,"47,937","57,301"
85367,"52,636","57,229"
85371,"24,520","33,789"
85373,"57,732","66,114"
85374,"50,962","59,395"
85375,"48,544","58,568"
85377,"124,258","164,617"
85379,"73,269","78,092"
85381,"71,355","84,308"
85382,"69,722","82,634"
85383,"97,469","118,331"
85387,"61,439","69,871"
85388,"68,706","76,252"
85390,"40,640","55,125"
85392,"73,655","79,847"
85395,"55,650","62,231"
85396,"71,712","86,538"
85501,"39,891","47,419"
85530,"25,127","33,990"
85531,"49,666","55,085"
85533,"34,654","43,267"
85534,"40,696","43,291"
85535,"40,625","51,374"
85536,"40,625","51,374"
85539,"34,565","43,094"
85540,"56,567","67,367"
85541,"41,047","52,662"
85542,"25,818","36,068"
85543,"40,652","51,364"
85544,"36,760","47,339"
85545,"30,252","38,366"
85546,"42,553","49,161"
85550,"29,561","47,329"
85551,"47,061","52,135"
85552,"48,664","56,995"
85553,"27,308","32,257"
85554,"33,552","47,642"
85601,"46,250","59,515"
85602,"39,332","50,728"
85603,"38,164","55,244"
85605,"35,750","44,868"
85606,"32,849","39,380"
85607,"28,859","39,949"
85608,"41,958","50,970"
85609,"44,463","54,783"
85610,"40,679","50,327"
85611,"48,603","61,170"
85613,"51,154","53,051"
85614,"47,973","59,228"
85615,"60,897","78,357"
85616,"38,987","53,662"
85617,"41,955","50,985"
85618,"44,619","49,170"
85619,"71,531","81,070"
85620,"32,028","40,949"
85621,"30,477","48,075"
85622,"52,152","67,256"
85623,"40,094","48,867"
85624,"44,760","58,240"
85625,"34,587","42,296"
85626,"30,077","36,908"
85627,"36,196","48,820"
85629,"75,591","81,814"
85630,"44,598","55,611"
85631,"36,038","42,275"
85632,"38,739","47,806"
85633,"46,250","59,515"
85634,"25,367","31,053"
85635,"50,142","61,092"
85637,"48,893","62,091"
85638,"26,860","43,970"
85640,"63,022","67,446"
85641,"77,727","87,352"
85643,"46,891","56,390"
85645,"56,490","64,738"
85646,"63,216","67,652"
85648,"44,543","55,091"
85650,"75,290","85,200"
85653,"50,462","60,960"
85654,"58,375","79,033"
85658,"71,996","92,598"
85701,"26,800","39,306"
85704,"55,657","75,966"
85705,"25,811","34,261"
85706,"32,439","39,698"
85707,"41,950","44,139"
85708,"41,950","44,139"
85710,"42,196","52,706"
85711,"36,347","44,628"
85712,"34,312","45,197"
85713,"32,958","41,907"
85714,"29,823","37,371"
85715,"57,098","70,557"
85716,"33,647","48,452"
85718,"84,796","112,667"
85719,"29,889","43,271"
85730,"50,699","57,444"
85735,"45,636","55,129"
85736,"35,257","44,115"
85737,"79,889","99,277"
85739,"57,262","72,245"
85741,"55,916","62,596"
85742,"69,755","81,780"
85743,"67,322","77,533"
85745,"47,471","60,899"
85746,"43,893","50,719"
85747,"76,736","83,295"
85748,"72,789","80,875"
85749,"81,471","101,888"
85750,"86,609","122,614"
85755,"77,105","95,174"
85756,"38,131","42,155"
85757,"48,510","55,128"
85901,"45,185","53,500"
85911,"38,537","42,477"
85912,"45,640","51,434"
85920,"41,004","52,049"
85922,"34,000","42,544"
85923,"42,045","43,640"
85924,"38,594","53,200"
85925,"45,314","54,886"
85926,"38,057","44,039"
85927,"41,004","52,049"
85928,"43,363","46,362"
85929,"49,355","59,672"
85930,"39,741","47,148"
85931,"53,525","51,605"
85932,"41,004","52,049"
85933,"47,381","52,244"
85934,"42,665","44,806"
85935,"43,517","62,867"
85936,"42,050","56,366"
85937,"50,166","55,919"
85938,"44,271","55,273"
85939,"51,054","52,774"
85940,"39,862","52,595"
85941,"27,573","33,931"
85942,"42,210","52,091"
86001,"48,647","61,722"
86003,"28,729","37,809"
86004,"59,893","69,307"
86011,"21,624","26,648"
86015,"53,702","79,192"
86016,"29,526","39,880"
86017,"53,525","51,605"
86018,"44,115","57,385"
86020,"28,386","37,609"
86021,"37,206","45,435"
86022,"43,722","51,265"
86023,"44,287","57,775"
86024,"53,525","51,605"
86025,"44,425","53,944"
86028,"38,594","53,200"
86029,"44,637","54,282"
86030,"27,415","31,020"
86031,"26,835","33,318"
86032,"43,413","53,056"
86033,"26,993","36,135"
86034,"32,733","43,284"
86035,"28,729","37,809"
86036,"39,810","47,545"
86038,"53,525","51,605"
86039,"24,565","31,324"
86040,"46,377","55,894"
86042,"37,425","49,571"
86043,"33,104","39,972"
86044,"62,557","83,277"
86045,"42,783","54,940"
86046,"44,865","55,322"
86047,"44,099","53,411"
86052,"47,664","54,791"
86053,"31,780","41,261"
86054,"23,950","37,489"
86301,"43,823","63,229"
86303,"45,583","63,142"
86305,"52,161","69,906"
86313,"27,078","33,207"
86314,"42,602","50,399"
86315,"50,676","59,783"
86320,"34,889","48,136"
86321,"56,165","62,776"
86322,"41,011","50,634"
86323,"43,195","55,445"
86324,"50,425","59,716"
86325,"48,269","66,354"
86326,"40,463","49,577"
86327,"44,267","55,360"
86329,"37,921","53,205"
86331,"50,846","59,878"
86332,"35,762","64,681"
86333,"33,208","44,576"
86334,"41,397","48,742"
86335,"39,947","47,095"
86336,"49,666","83,169"
86337,"27,493","40,721"
86338,"58,696","78,175"
86343,"32,705","43,131"
86351,"51,538","87,234"
86401,"45,673","57,517"
86403,"40,676","51,162"
86404,"44,945","60,083"
86406,"44,509","60,714"
86409,"35,740","45,906"
86411,"38,841","56,789"
86413,"35,320","44,715"
86426,"47,924","56,353"
86429,"36,442","50,446"
86431,"27,442","39,663"
86432,"37,206","45,435"
86433,"38,861","56,627"
86434,"41,342","43,438"
86435,"44,115","57,385"
86436,"46,759","60,888"
86437,"38,764","57,420"
86438,"38,861","56,627"
86440,"38,007","51,546"
86441,"31,850","40,228"
86442,"35,616","46,258"
86443,"38,738","57,632"
86444,"38,738","57,632"
86445,"38,738","57,632"
86502,"25,901","32,473"
86503,"22,452","34,253"
86504,"65,824","86,178"
86505,"24,007","31,658"
86506,"18,226","31,725"
86507,"21,758","29,822"
86508,"17,646","31,694"
86510,"21,933","29,909"
86511,"26,450","36,224"
86512,"28,285","33,124"
86514,"23,869","34,440"
86515,"59,195","77,004"
86520,"19,387","27,882"
86535,"16,250","22,832"
86538,"18,450","27,700"
86540,"18,639","27,703"
86544,"23,933","34,548"
86545,"22,889","32,752"
86547,"21,776","29,834"
86556,"21,801","29,888"
87001,"43,669","61,530"
87002,"37,704","47,713"
87004,"25,053","31,412"
87005,"43,074","50,502"
87006,"34,009","48,795"
87007,"37,869","41,806"
87008,"76,338","91,948"
87010,"50,900","71,026"
87011,"36,315","50,172"
87012,"41,169","48,431"
87013,"27,648","36,038"
87014,"43,074","50,502"
87015,"59,424","69,780"
87016,"35,577","44,548"
87017,"40,180","47,265"
87018,"20,843","30,128"
87020,"38,731","45,608"
87021,"36,330","43,258"
87022,"43,594","55,072"
87023,"28,295","44,037"
87024,"50,778","54,552"
87025,"51,335","59,035"
87026,"52,604","60,985"
87027,"43,411","53,397"
87028,"36,875","52,756"
87029,"37,934","44,619"
87031,"42,368","54,313"
87032,"35,577","44,548"
87034,"34,886","45,816"
87035,"39,324","46,771"
87036,"27,518","40,525"
87037,"39,780","48,066"
87038,"37,869","41,806"
87040,"37,869","41,806"
87041,"44,789","50,927"
87042,"45,000","56,172"
87043,"70,660","91,915"
87044,"50,204","57,158"
87045,"22,069","29,768"
87046,"41,676","50,617"
87047,"72,072","88,560"
87048,"87,709","101,403"
87049,"36,037","46,475"
87051,"43,074","50,502"
87052,"38,587","44,719"
87053,"50,831","58,709"
87056,"76,663","78,947"
87059,"75,320","83,281"
87061,"35,577","44,548"
87062,"36,875","52,756"
87063,"26,597","39,858"
87064,"39,651","46,642"
87068,"59,110","64,060"
87070,"39,097","44,888"
87072,"48,906","55,049"
87083,"48,906","55,049"
87102,"28,388","39,529"
87104,"44,490","65,678"
87105,"39,701","48,291"
87106,"33,627","48,872"
87107,"46,697","65,278"
87108,"30,751","40,676"
87109,"53,029","63,798"
87110,"47,687","58,392"
87111,"66,632","83,387"
87112,"50,492","59,320"
87113,"56,916","69,989"
87114,"62,242","76,275"
87116,"43,130","59,400"
87117,"42,408","57,789"
87120,"64,076","75,559"
87121,"41,486","47,055"
87122,"120,347","142,564"
87123,"43,641","55,668"
87124,"54,853","66,607"
87144,"62,641","73,062"
87301,"39,698","51,889"
87305,"29,887","41,471"
87310,"26,637","34,250"
87311,"26,650","33,842"
87312,"36,420","39,914"
87313,"26,614","34,115"
87315,"43,074","50,502"
87316,"26,145","32,697"
87317,"30,558","44,344"
87319,"24,639","38,113"
87320,"28,013","35,786"
